id,latitude,longitude,name,type,pm25,color,url,label
356,24.2157114,120.7000917,臺中市潭秀非營利幼兒園,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028BEE,&starf;&starf;&starf;&starf;&starf;
357,24.2976076,120.6280827,泰田1,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028BD4,&starf;&starf;&starf;&starf;&starf;
358,22.6684219,120.4958879,nptups2fgf,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028BCA,&star;&star;&star;&star;&star;
359,24.164,120.722,珍珠的家,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028B72,&starf;&star;&star;&star;&star;
360,24.154023,120.688113,錦南街34-1,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028B58,&starf;&starf;&starf;&starf;&starf;
361,24.153152,120.696028,自強一街24,Malfunction,1,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028B54,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
362,24.150462,120.678596,太平路154,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028B48,&starf;&starf;&starf;&star;&star;
363,24.18255,120.695133,興安路二段412,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028B46,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
364,24.0681926,120.7143361,朝陽科技大學教學大樓T1-607,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028B36,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
365,24.0685235,120.7129843,朝陽科技大學管理大樓T2-407,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028B2A,&star;&star;&star;&star;&star;
366,22.6373935,120.3418293,WIS,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028B24,&starf;&starf;&starf;&starf;&starf;
367,24.0687342,120.713133,朝陽科技大學管理大樓T2-115,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028B1A,&star;&star;&star;&star;&star;
368,24.246,120.506,德隆41,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028AEA,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
369,24.156642,120.538629,大明五街69巷,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028ABA,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
370,24.182,120.545,沙田路4段272,Malfunction,3,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028AB0,&starf;&starf;&starf;&star;&star;
371,24.068,120.524,StevenChen,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028A92,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
372,24.206,120.653,總茂環保1,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028A5C,&starf;&starf;&starf;&starf;&star;
373,24.778,121.365,iTribe振興部落(2020),AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028A44,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
374,24.1808706,120.6615054,水湳日式1北,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028A3C,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
375,24.1807461,120.6596747,水湳日式2南,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028A3A,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
376,24.180772,120.660271,水湳日式2北,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028A36,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
377,22.155644360961,113.55586166943,MO-MetSoc-07,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028A30,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
378,24.1808604,120.6614683,水湳日式1南,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028A2E,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
379,25.021948,121.460445, 幸福32,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028A16,&starf;&starf;&starf;&starf;&starf;
380,23.525562,120.444798,溫莎小鎮,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028A12,&star;&star;&star;&star;&star;
381,24.116,120.643,益郁實業有限公司,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0289E4,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
382,24.2638598,120.7742031,陸江園-S1,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0289DE,&starf;&starf;&starf;&starf;&star;
383,23.534576,120.405414,嘉義縣民雄鄉中央村嘉79,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0289C8,&starf;&starf;&starf;&starf;&starf;
384,24.2972517,120.6279247,泰田2,Malfunction,1,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC02895E,&starf;&starf;&star;&star;&star;
385,25.006,121.097,應天宮,Malfunction,3,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC02893E,&starf;&starf;&starf;&starf;&starf;
386,22.327152,114.175564,MO-MetSoc-03,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0288FA,&starf;&starf;&starf;&starf;&starf;
387,24.077,120.538,彰化聖王廟,Malfunction,3,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0288EE,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
388,24.0767721,120.5398225,彰化關帝廟,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0288E8,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
389,24.906876,121.142601,錫福宮,Malfunction,1,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0288DE,&starf;&starf;&starf;&starf;&starf;
390,24.98369499,121.2503149,紫竹林,AirBox,3,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0288D6,&star;&star;&star;&star;&star;
391,24.3160343,120.7045876,臺中市后里區一德幼兒園,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC02888E,&starf;&starf;&starf;&starf;&starf;
392,24.1141514,120.669806,臺中市南區春天幼兒園,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC02888A,&starf;&starf;&starf;&starf;&starf;
393,24.1792424,120.6397601,臺中地區農會附設私立西屯幼兒園,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028884,&star;&star;&star;&star;&star;
394,24.369275,120.62277,大甲車徑動動線路口,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028880,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
395,24.15473599,120.5826777,聯好環保股份有限公司行車路徑,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC02886C,&starf;&starf;&starf;&starf;&star;
396,24.219365,120.660077,民峰大雅廠出入口,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC02886A,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
397,22.97280883789,120.20893096923,臺南市南區大忠里-44,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028844,&starf;&starf;&starf;&starf;&starf;
398,24.211918,120.490439,港風開閉所,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028830,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
399,24.277889,120.674903,麗榮實業有限公司,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028814,&starf;&starf;&starf;&starf;&starf;
400,24.212,120.609,test,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0287FE,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
401,23.4724591,120.6699411,嘉義縣竹崎鄉光華國小,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0287F8,&starf;&starf;&starf;&starf;&starf;
402,25.062549,121.58242,TS6_E2_V3,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0287E2,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
403,22.631,120.32,高雄市彩虹公園敘上景,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0287DE,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
404,24.169793,120.65346,臺中市西屯區長安國小,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0287D8,&starf;&starf;&starf;&starf;&starf;
405,24.13443,120.640482,臺中市南屯區萬和國中,Malfunction,1,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC0287C6,&starf;&starf;&starf;&starf;&star;
406,24.1113428,120.659393,AAA2,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC02878E,&star;&star;&star;&star;&star;
407,24.1225644,120.4992582,彰化縣和美鎮 銀星研究氣象站,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028786,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
408,25.119,121.469,關渡自然公園-入口,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028780,&starf;&starf;&starf;&starf;&starf;
409,24.794,121.175,正義路- 關西鎮環境守護協會,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC02876A,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
410,22.968464169844,120.21210329291,臺南市南區大忠里 10,Malfunction,1,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028710,&star;&star;&star;&star;&star;
411,22.9719438,120.2151042,臺南市南區大忠里0A,AirBox,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC02870A,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
412,23.918277,120.504515,彰化縣田尾鄉陸豐國小,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC028696,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
413,23.952905,120.616153,明湖國小,AirBox,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=08BEAC02866E,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
414,50.58,22.115,74DA38EB1F00,AirBoxK,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=74DA38EB1F00,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
415,37.323,-122.067,74DA38E7946C,AirBoxK,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=74DA38E7946C,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
416,39.2703348,-77.1511382,08BEAC0AB56C,AirBoxK,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC0AB56C,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
417,39.2708127,-77.1526083,08BEAC0AB562,AirBoxK,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC0AB562,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
418,39.270117,-77.1522423,08BEAC0AB550,AirBoxK,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC0AB550,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
419,-6.1727794,106.6121646,08BEAC0AB476,AirBoxK,2,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC0AB476,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
420,39.2701469,-77.1525784,08BEAC0AB42A,AirBoxK,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC0AB42A,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
421,39.2708448,-77.1518501,08BEAC0AB2B0,AirBoxK,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC0AB2B0,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
422,39.2708515,-77.1510319,08BEAC0AB2AC,AirBoxK,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC0AB2AC,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
423,39.2703601,-77.1522224,08BEAC0AB294,AirBoxK,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC0AB294,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
424,40.42703,-79.98071,08BEAC0AB260,AirBoxK,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC0AB260,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
425,39.27,-77.152,08BEAC0AA08C,AirBoxK,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC0AA08C,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
426,39.107,-77.264,08BEAC0AA080,AirBoxK,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC0AA080,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
427,39.107,-77.264,08BEAC0AA07A,AirBoxK,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC0AA07A,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
428,23.7902056,90.657111,08BEAC0A2D92,AirBoxK,2,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC0A2D92,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
429,46.409,14.101,08BEAC0A2CEE,AirBoxK,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC0A2CEE,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
430,46.41,14.101,08BEAC0A2CEC,AirBoxK,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC0A2CEC,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
431,46.299,7.539,08BEAC0A2CE0,AirBoxK,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC0A2CE0,&starf;&starf;&starf;&starf;&starf;
432,20.9276362,105.8503367,08BEAC09FFAC,AirBoxK,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC09FFAC,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
433,-6.243,106.875,08BEAC08AD5C,AirBoxK,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC08AD5C,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
434,13.846,100.562,08BEAC0413AC,AirBoxK,2,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC0413AC,&starf;&starf;&starf;&starf;&starf;
435,46.237,13.155,08BEAC03D388,AirBoxK,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC03D388,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
436,50.869,7.002,08BEAC03D384,AirBoxK,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC03D384,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
437,46.409,14.101,08BEAC03D374,AirBoxK,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC03D374,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
438,46.409,14.101,08BEAC03D372,AirBoxK,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC03D372,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
439,13.853,100.431,08BEAC028DA2,AirBoxK,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC028DA2,&starf;&starf;&starf;&starf;&starf;
440,39.27,-77.151,08BEAC028CDA,AirBoxK,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC028CDA,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
441,13.77,100.339,08BEAC0287FA,AirBoxK,2,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC0287FA,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
442,13.755115,100.628534,08BEAC02879E,AirBoxK,1,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC02879E,&starf;&starf;&starf;&starf;&starf;
443,22.282551,114.213043,08BEAC028698,AirBoxK,0,0000ff,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBoxK&var-device_id=08BEAC028698,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
444,0.0,0.0,WF_8629500,LASS,1,009900,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=LASS&var-device_id=WF_8629500,&starf;&starf;&starf;&starf;&starf;
445,0.0,0.0,WF_5441126,Malfunction,0,ff0000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=LASS&var-device_id=WF_5441126,&starf;&starf;&starf;&starf;&starf;
446,0.0,0.0,WF_2761889,LASS,1,009900,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=LASS&var-device_id=WF_2761889,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
447,0.0,0.0,WF_2761740,LASS,1,009900,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=LASS&var-device_id=WF_2761740,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
448,0.0,0.0,WF_2428321,LASS,1,009900,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=LASS&var-device_id=WF_2428321,&starf;&starf;&starf;&starf;&starf;
449,24.394441,120.60124,WF_15766380,LASS,1,009900,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=LASS&var-device_id=WF_15766380,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
450,0.0,0.0,WF_1154687,LASS,2,009900,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=LASS&var-device_id=WF_1154687,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
451,0.0,0.0,WF_10102495,LASS,0,009900,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=LASS&var-device_id=WF_10102495,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
452,25.044381,121.614603,AS-Campus-001,MAPS,0,a00000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=MAPS&var-device_id=B827EBC4AD87,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
453,25.018306,121.549698,B827EB797224,MAPS,1,a00000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=MAPS&var-device_id=B827EB797224,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
454,25.04782,121.61289,AS-Campus-002,MAPS,0,a00000,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=MAPS&var-device_id=B827EB551788,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
455,23.723577,120.593735,EPAIoT_9351308402,EPAIoT,0,008099,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=EPAIoT&var-device_id=EPAIoT_9351308402,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
456,24.96436,121.2806145,EPAIoT_8992951084,EPAIoT,0,008099,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=EPAIoT&var-device_id=EPAIoT_8992951084,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
457,25.104104,121.2695245,EPAIoT_8950232218,EPAIoT,0,008099,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=EPAIoT&var-device_id=EPAIoT_8950232218,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
458,23.934273,120.668045,EPAIoT_12768522662,EPAIoT,0,008099,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=EPAIoT&var-device_id=EPAIoT_12768522662,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
459,25.039046,121.569861,EPAIoT_10180711468,EPAIoT,0,008099,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=EPAIoT&var-device_id=EPAIoT_10180711468,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
460,23.9953498,121.5949453,花蓮縣立明廉國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38ED0630,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
461,23.468565,121.49678,花蓮縣立港口國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38ED04F2,&starf;&starf;&starf;&starf;&starf;
462,23.3829887,121.3589776,花蓮縣立高寮國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38ED05EA,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
463,23.4227934,121.3484448,花蓮縣立三民國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38ED05B6,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
464,23.1549908,121.2663286,花蓮縣立永豐國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38ED0640,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
465,24.0586369,121.57125,花蓮縣立佳民國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38ED0454,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
466,23.7054631,121.4132132,花蓮縣立明利國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38ED059C,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
467,23.6014426,121.5215111,花蓮縣立豐濱國中(2018),CI_Taiwan,2,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38ED06E0,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
468,24.861,120.964,新竹縣縣立鳳岡國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F209DE,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>
469,24.791,120.957,新竹縣縣立長安國小(2018),CI_Taiwan,1,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F20BE4,&starf;&star;&star;&star;&star;
470,24.93,121.036,新竹縣縣立福龍國小(2018),CI_Taiwan,0,ee3311,/grafana/d/airbox_dashboard_v3/airdata?orgId=2&var-source=AirBox&var-device_id=74DA38F21024,&star;&star;&star;&star;&star;
